energy, R80,A,B,C
223.7,278.95,3.003E-06,-2.427E-03,2.301E+00

depth,sigma,idd
232.00,0.87,107.88
233.00,0.90,108.60
234.00,0.93,109.36
235.00,0.96,110.14
236.00,0.98,110.93
237.00,1.01,111.75
238.00,1.04,112.62
239.00,1.06,113.52
240.00,1.09,114.43
241.00,1.12,115.38
242.00,1.15,116.38
243.00,1.18,117.41
244.00,1.20,118.50
245.00,1.23,119.63
246.00,1.26,120.82
247.00,1.29,122.07
248.00,1.32,123.39
249.00,1.35,124.78
250.00,1.38,126.25
251.00,1.41,127.82
252.00,1.44,129.50
253.00,1.47,131.29
254.00,1.51,133.17
255.00,1.54,135.16
256.00,1.57,137.30
257.00,1.60,139.57
258.00,1.63,142.03
259.00,1.67,144.72
260.00,1.70,147.68
261.00,1.73,150.92
262.00,1.77,154.50
263.00,1.81,158.49
264.00,1.84,162.94
265.00,1.88,167.96
266.00,1.92,173.63
267.00,1.96,180.16
268.00,2.00,187.74
269.00,2.04,196.55
270.00,2.08,206.82
271.00,2.12,218.58
272.00,2.15,231.50
273.00,2.17,244.67
274.00,2.18,256.35
275.00,2.17,263.99
276.00,2.16,264.82
277.00,2.13,256.52
278.00,2.11,237.97
279.00,2.07,210.07
280.00,2.04,175.34
281.00,2.01,137.88
282.00,1.97,101.82
283.00,1.94,70.38
284.00,1.91,45.50
285.00,0.76,27.47
286.00,3.00,15.48
287.00,3.00,8.14
288.00,3.00,3.98
289.00,3.00,1.82
290.00,3.00,0.77
291.00,3.00,0.31
292.00,3.00,0.11
293.00,3.00,0.04
294.00,3.00,0.01
295.00,3.00,0.00
296.00,3.00,0.00
297.00,3.00,0.00
298.00,3.00,0.00
299.00,3.00,0.00
300.00,3.00,0.00
301.00,3.00,0.00
302.00,3.00,0.00
303.00,3.00,0.00
304.00,3.00,0.00
305.00,3.00,0.00
306.00,3.00,0.00
307.00,3.00,0.00
308.00,3.00,0.00
309.00,3.00,0.00
310.00,3.00,0.00
311.00,3.00,0.00
312.00,3.00,0.00
313.00,3.00,0.00
314.00,3.00,0.00
315.00,3.00,0.00
316.00,3.00,0.00
317.00,3.00,0.00
318.00,3.00,0.00
319.00,3.00,0.00
320.00,3.00,0.00
321.00,3.00,0.00
322.00,3.00,0.00
323.00,3.00,0.00
324.00,3.00,0.00
325.00,3.00,0.00
326.00,3.00,0.00
327.00,3.00,0.00
328.00,3.00,0.00
329.00,3.00,0.00
330.00,3.00,0.00
331.00,3.00,0.00
332.00,3.00,0.00
333.00,3.00,0.00
334.00,3.00,0.00
335.00,3.00,0.00
336.00,3.00,0.00
337.00,3.00,0.00
338.00,3.00,0.00
339.00,3.00,0.00
340.00,3.00,0.00
341.00,3.00,0.00
342.00,3.00,0.00
343.00,3.00,0.00
344.00,3.00,0.00
345.00,3.00,0.00
346.00,3.00,0.00
347.00,3.00,0.00
348.00,3.00,0.00
349.00,3.00,0.00
350.00,3.00,0.00
351.00,3.00,0.00
352.00,3.00,0.00
353.00,3.00,0.00
354.00,3.00,0.00
355.00,3.00,0.00
356.00,3.00,0.00
357.00,3.00,0.00
358.00,3.00,0.00
359.00,3.00,0.00
360.00,3.00,0.00
361.00,3.00,0.00
362.00,3.00,0.00
363.00,3.00,0.00
364.00,3.00,0.00
365.00,3.00,0.00
366.00,3.00,0.00
367.00,3.00,0.00
368.00,3.00,0.00
369.00,3.00,0.00
370.00,3.00,0.00
371.00,3.00,0.00
372.00,3.00,0.00
373.00,3.00,0.00
374.00,3.00,0.00
375.00,3.00,0.00
376.00,3.00,0.00
377.00,3.00,0.00
378.00,3.00,0.00
379.00,3.00,0.00
380.00,3.00,0.00
381.00,3.00,0.00
382.00,3.00,0.00
383.00,3.00,0.00
384.00,3.00,0.00
385.00,3.00,0.00
386.00,3.00,0.00
387.00,3.00,0.00
388.00,3.00,0.00
389.00,3.00,0.00
390.00,3.00,0.00
391.00,3.00,0.00
392.00,3.00,0.00
393.00,3.00,0.00
394.00,3.00,0.00
395.00,3.00,0.00
396.00,3.00,0.00
397.00,3.00,0.00
398.00,3.00,0.00
399.00,3.00,0.00
400.00,3.00,0.00
