energy, R80,A,B,C
140.7,101.99,2.791E-06,5.411E-03,-8.045E+00

depth,sigma,idd
0.00,-1.23,69.97
1.00,-1.21,70.56
2.00,-1.20,71.07
3.00,-1.18,71.53
4.00,-1.17,71.95
5.00,-1.15,72.32
6.00,-1.14,72.66
7.00,-1.12,73.03
8.00,-1.11,73.39
9.00,-1.09,73.77
10.00,-1.07,74.14
11.00,-1.06,74.49
12.00,-1.04,74.88
13.00,-1.03,75.26
14.00,-1.01,75.61
15.00,-0.99,75.93
16.00,-0.98,76.25
17.00,-0.96,76.60
18.00,-0.95,76.98
19.00,-0.93,77.39
20.00,-0.91,77.80
21.00,-0.90,78.21
22.00,-0.88,78.58
23.00,-0.87,78.94
24.00,-0.85,79.33
25.00,-0.83,79.71
26.00,-0.82,80.11
27.00,-0.80,80.52
28.00,-0.78,80.94
29.00,-0.77,81.37
30.00,-0.75,81.80
31.00,-0.73,82.23
32.00,-0.72,82.69
33.00,-0.70,83.15
34.00,-0.68,83.62
35.00,-0.66,84.08
36.00,-0.65,84.52
37.00,-0.63,84.94
38.00,-0.61,85.40
39.00,-0.60,85.88
40.00,-0.58,86.36
41.00,-0.56,86.84
42.00,-0.55,87.31
43.00,-0.53,87.77
44.00,-0.51,88.28
45.00,-0.50,88.84
46.00,-0.48,89.44
47.00,-0.46,90.04
48.00,-0.44,90.61
49.00,-0.42,91.19
50.00,-0.41,91.74
51.00,-0.39,92.31
52.00,-0.37,92.92
53.00,-0.35,93.56
54.00,-0.34,94.24
55.00,-0.32,94.93
56.00,-0.30,95.62
57.00,-0.28,96.30
58.00,-0.26,97.02
59.00,-0.24,97.82
60.00,-0.23,98.67
61.00,-0.21,99.56
62.00,-0.19,100.47
63.00,-0.17,101.34
64.00,-0.15,102.20
65.00,-0.13,103.11
66.00,-0.11,104.12
67.00,-0.09,105.21
68.00,-0.07,106.35
69.00,-0.05,107.48
70.00,-0.03,108.62
71.00,-0.01,109.75
72.00,0.01,110.95
73.00,0.03,112.28
74.00,0.06,113.74
75.00,0.08,115.28
76.00,0.10,116.92
77.00,0.12,118.67
78.00,0.14,120.53
79.00,0.17,122.49
80.00,0.19,124.55
81.00,0.21,126.75
82.00,0.23,129.16
83.00,0.26,131.79
84.00,0.28,134.62
85.00,0.31,137.69
86.00,0.33,141.07
87.00,0.36,144.85
88.00,0.39,149.10
89.00,0.41,153.87
90.00,0.44,159.30
91.00,0.47,165.49
92.00,0.50,172.65
93.00,0.53,181.06
94.00,0.56,191.16
95.00,0.60,203.68
