energy, R80,A,B,C
124.7,74.72,2.654E-06,8.140E-03,-1.113E+01

depth,sigma,idd
0.00,-1.00,72.70
1.00,-0.98,73.37
2.00,-0.96,73.99
3.00,-0.95,74.55
4.00,-0.93,75.11
5.00,-0.91,75.67
6.00,-0.89,76.18
7.00,-0.87,76.71
8.00,-0.86,77.23
9.00,-0.84,77.75
10.00,-0.82,78.26
11.00,-0.80,78.79
12.00,-0.78,79.31
13.00,-0.76,79.87
14.00,-0.74,80.42
15.00,-0.73,80.96
16.00,-0.71,81.53
17.00,-0.69,82.11
18.00,-0.67,82.69
19.00,-0.65,83.27
20.00,-0.64,83.86
21.00,-0.62,84.48
22.00,-0.60,85.09
23.00,-0.58,85.72
24.00,-0.56,86.37
25.00,-0.54,87.00
26.00,-0.52,87.66
27.00,-0.50,88.36
28.00,-0.49,89.09
29.00,-0.47,89.81
30.00,-0.45,90.52
31.00,-0.43,91.22
32.00,-0.41,92.00
33.00,-0.39,92.85
34.00,-0.37,93.68
35.00,-0.35,94.51
36.00,-0.33,95.34
37.00,-0.32,96.23
38.00,-0.30,97.20
39.00,-0.28,98.25
40.00,-0.26,99.35
41.00,-0.23,100.47
42.00,-0.22,101.56
43.00,-0.19,102.74
44.00,-0.17,104.04
45.00,-0.15,105.41
46.00,-0.13,106.79
47.00,-0.11,108.15
48.00,-0.09,109.56
49.00,-0.07,111.07
50.00,-0.05,112.68
51.00,-0.03,114.39
52.00,-0.01,116.25
53.00,0.02,118.26
54.00,0.04,120.46
55.00,0.06,122.85
56.00,0.09,125.41
57.00,0.11,128.20
58.00,0.13,131.26
59.00,0.16,134.66
60.00,0.18,138.44
61.00,0.21,142.70
62.00,0.24,147.52
63.00,0.26,152.99
64.00,0.29,159.27
65.00,0.32,166.61
66.00,0.35,175.30
67.00,0.38,185.87
68.00,0.41,199.17
69.00,0.45,216.77
70.00,0.47,241.25
71.00,0.47,274.98
72.00,0.46,311.91
73.00,0.41,323.01
74.00,0.35,270.67
75.00,0.28,165.53
76.00,0.12,68.94
77.00,3.00,18.69
78.00,3.00,3.21
79.00,3.00,0.35
80.00,3.00,0.03
81.00,3.00,0.01
82.00,3.00,0.01
83.00,3.00,0.01
84.00,3.00,0.01
85.00,3.00,0.02
86.00,3.00,0.02
87.00,3.00,0.02
88.00,3.00,0.02
89.00,3.00,0.02
90.00,3.00,0.01
91.00,3.00,0.01
92.00,3.00,0.00
93.00,3.00,0.00
94.00,3.00,0.00
95.00,3.00,0.00
96.00,3.00,0.00
97.00,3.00,0.00
98.00,3.00,0.00
99.00,3.00,0.00
100.00,3.00,0.00
101.00,3.00,0.00
102.00,3.00,0.00
103.00,3.00,0.00
104.00,3.00,0.00
105.00,3.00,0.00
106.00,3.00,0.00
107.00,3.00,0.00
108.00,3.00,0.00
109.00,3.00,0.00
110.00,3.00,0.00
111.00,3.00,0.00
112.00,3.00,0.00
113.00,3.00,0.00
114.00,3.00,0.00
115.00,3.00,0.00
116.00,3.00,0.00
117.00,3.00,0.00
118.00,3.00,0.00
119.00,3.00,0.00
120.00,3.00,0.00
121.00,3.00,0.00
122.00,3.00,0.00
123.00,3.00,0.00
124.00,3.00,0.00
125.00,3.00,0.00
126.00,3.00,0.00
127.00,3.00,0.00
128.00,3.00,0.00
129.00,3.00,0.00
130.00,3.00,0.00
131.00,3.00,0.00
132.00,3.00,0.00
133.00,3.00,0.00
134.00,3.00,0.00
135.00,3.00,0.00
136.00,3.00,0.00
137.00,3.00,0.00
138.00,3.00,0.00
139.00,3.00,0.00
140.00,3.00,0.00
141.00,3.00,0.00
142.00,3.00,0.00
143.00,3.00,0.00
144.00,3.00,0.00
145.00,3.00,0.00
146.00,3.00,0.00
147.00,3.00,0.00
148.00,3.00,0.00
149.00,3.00,0.00
150.00,3.00,0.00
151.00,3.00,0.00
152.00,3.00,0.00
153.00,3.00,0.00
154.00,3.00,0.00
155.00,3.00,0.00
156.00,3.00,0.00
157.00,3.00,0.00
158.00,3.00,0.00
159.00,3.00,0.00
160.00,3.00,0.00
161.00,3.00,0.00
162.00,3.00,0.00
163.00,3.00,0.00
164.00,3.00,0.00
165.00,3.00,0.00
166.00,3.00,0.00
167.00,3.00,0.00
168.00,3.00,0.00
169.00,3.00,0.00
170.00,3.00,0.00
171.00,3.00,0.00
172.00,3.00,0.00
173.00,3.00,0.00
174.00,3.00,0.00
175.00,3.00,0.00
176.00,3.00,0.00
177.00,3.00,0.00
178.00,3.00,0.00
179.00,3.00,0.00
180.00,3.00,0.00
181.00,3.00,0.00
182.00,3.00,0.00
183.00,3.00,0.00
184.00,3.00,0.00
185.00,3.00,0.00
186.00,3.00,0.00
187.00,3.00,0.00
188.00,3.00,0.00
189.00,3.00,0.00
190.00,3.00,0.00
191.00,3.00,0.00
192.00,3.00,0.00
193.00,3.00,0.00
194.00,3.00,0.00
195.00,3.00,0.00
196.00,3.00,0.00
197.00,3.00,0.00
198.00,3.00,0.00
199.00,3.00,0.00
200.00,3.00,0.00
201.00,3.00,0.00
202.00,3.00,0.00
203.00,3.00,0.00
204.00,3.00,0.00
205.00,3.00,0.00
206.00,3.00,0.00
207.00,3.00,0.00
208.00,3.00,0.00
209.00,3.00,0.00
210.00,3.00,0.00
211.00,3.00,0.00
212.00,3.00,0.00
213.00,3.00,0.00
214.00,3.00,0.00
215.00,3.00,0.00
216.00,3.00,0.00
217.00,3.00,0.00
218.00,3.00,0.00
219.00,3.00,0.00
220.00,3.00,0.00
221.00,3.00,0.00
222.00,3.00,0.00
223.00,3.00,0.00
224.00,3.00,0.00
225.00,3.00,0.00
226.00,3.00,0.00
227.00,3.00,0.00
228.00,3.00,0.00
229.00,3.00,0.00
230.00,3.00,0.00
231.00,3.00,0.00
232.00,3.00,0.00
233.00,3.00,0.00
234.00,3.00,0.00
235.00,3.00,0.00
236.00,3.00,0.00
