energy, R80,A,B,C
112.4,94.39,1.288E-06,2.899E-04,4.269E-01

depth,sigma,idd
151.00,3.00,0.00
152.00,3.00,0.00
153.00,3.00,0.00
154.00,3.00,0.00
155.00,3.00,0.00
156.00,3.00,0.00
157.00,3.00,0.00
158.00,3.00,0.00
159.00,3.00,0.00
160.00,3.00,0.00
161.00,3.00,0.00
162.00,3.00,0.00
163.00,3.00,0.00
164.00,3.00,0.00
165.00,3.00,0.00
166.00,3.00,0.00
167.00,3.00,0.00
168.00,3.00,0.00
169.00,3.00,0.00
170.00,3.00,0.00
171.00,3.00,0.00
172.00,3.00,0.00
173.00,3.00,0.00
174.00,3.00,0.00
175.00,3.00,0.00
176.00,3.00,0.00
177.00,3.00,0.00
178.00,3.00,0.00
179.00,3.00,0.00
180.00,3.00,0.00
181.00,3.00,0.00
182.00,3.00,0.00
183.00,3.00,0.00
184.00,3.00,0.00
185.00,3.00,0.00
186.00,3.00,0.00
187.00,3.00,0.00
188.00,3.00,0.00
189.00,3.00,0.00
190.00,3.00,0.00
191.00,3.00,0.00
192.00,3.00,0.00
193.00,3.00,0.00
194.00,3.00,0.00
195.00,3.00,0.00
196.00,3.00,0.00
197.00,3.00,0.00
198.00,3.00,0.00
199.00,3.00,0.00
200.00,3.00,0.00
201.00,3.00,0.00
202.00,3.00,0.00
203.00,3.00,0.00
204.00,3.00,0.00
205.00,3.00,0.00
206.00,3.00,0.00
207.00,3.00,0.00
208.00,3.00,0.00
209.00,3.00,0.00
210.00,3.00,0.00
211.00,3.00,0.00
212.00,3.00,0.00
213.00,3.00,0.00
214.00,3.00,0.00
215.00,3.00,0.00
216.00,3.00,0.00
217.00,3.00,0.00
218.00,3.00,0.00
219.00,3.00,0.00
220.00,3.00,0.00
221.00,3.00,0.00
222.00,3.00,0.00
223.00,3.00,0.00
224.00,3.00,0.00
225.00,3.00,0.00
226.00,3.00,0.00
227.00,3.00,0.00
228.00,3.00,0.00
229.00,3.00,0.00
230.00,3.00,0.00
231.00,3.00,0.00
232.00,3.00,0.00
233.00,3.00,0.00
234.00,3.00,0.00
235.00,3.00,0.00
236.00,3.00,0.00
237.00,3.00,0.00
238.00,3.00,0.00
239.00,3.00,0.00
240.00,3.00,0.00
241.00,3.00,0.00
242.00,3.00,0.00
243.00,3.00,0.00
244.00,3.00,0.00
245.00,3.00,0.00
246.00,3.00,0.00
247.00,3.00,0.00
248.00,3.00,0.00
249.00,3.00,0.00
250.00,3.00,0.00
251.00,3.00,0.00
252.00,3.00,0.00
253.00,3.00,0.00
254.00,3.00,0.00
255.00,3.00,0.00
256.00,3.00,0.00
257.00,3.00,0.00
258.00,3.00,0.00
259.00,3.00,0.00
260.00,3.00,0.00
261.00,3.00,0.00
262.00,3.00,0.00
263.00,3.00,0.00
264.00,3.00,0.00
265.00,3.00,0.00
266.00,3.00,0.00
267.00,3.00,0.00
268.00,3.00,0.00
269.00,3.00,0.00
270.00,3.00,0.00
271.00,3.00,0.00
272.00,3.00,0.00
273.00,3.00,0.00
274.00,3.00,0.00
275.00,3.00,0.00
276.00,3.00,0.00
277.00,3.00,0.00
278.00,3.00,0.00
279.00,3.00,0.00
280.00,3.00,0.00
281.00,3.00,0.00
282.00,3.00,0.00
283.00,3.00,0.00
284.00,3.00,0.00
285.00,3.00,0.00
286.00,3.00,0.00
287.00,3.00,0.00
288.00,3.00,0.00
289.00,3.00,0.00
290.00,3.00,0.00
291.00,3.00,0.00
292.00,3.00,0.00
293.00,3.00,0.00
294.00,3.00,0.00
295.00,3.00,0.00
296.00,3.00,0.00
297.00,3.00,0.00
298.00,3.00,0.00
299.00,3.00,0.00
300.00,3.00,0.00
301.00,3.00,0.00
302.00,3.00,0.00
303.00,3.00,0.00
304.00,3.00,0.00
305.00,3.00,0.00
306.00,3.00,0.00
307.00,3.00,0.00
308.00,3.00,0.00
309.00,3.00,0.00
310.00,3.00,0.00
311.00,3.00,0.00
312.00,3.00,0.00
313.00,3.00,0.00
314.00,3.00,0.00
315.00,3.00,0.00
316.00,3.00,0.00
317.00,3.00,0.00
318.00,3.00,0.00
319.00,3.00,0.00
320.00,3.00,0.00
321.00,3.00,0.00
322.00,3.00,0.00
323.00,3.00,0.00
324.00,3.00,0.00
325.00,3.00,0.00
326.00,3.00,0.00
327.00,3.00,0.00
328.00,3.00,0.00
329.00,3.00,0.00
330.00,3.00,0.00
331.00,3.00,0.00
332.00,3.00,0.00
333.00,3.00,0.00
334.00,3.00,0.00
335.00,3.00,0.00
336.00,3.00,0.00
337.00,3.00,0.00
338.00,3.00,0.00
339.00,3.00,0.00
340.00,3.00,0.00
341.00,3.00,0.00
342.00,3.00,0.00
343.00,3.00,0.00
344.00,3.00,0.00
345.00,3.00,0.00
346.00,3.00,0.00
347.00,3.00,0.00
348.00,3.00,0.00
349.00,3.00,0.00
350.00,3.00,0.00
351.00,3.00,0.00
352.00,3.00,0.00
353.00,3.00,0.00
354.00,3.00,0.00
355.00,3.00,0.00
356.00,3.00,0.00
357.00,3.00,0.00
358.00,3.00,0.00
359.00,3.00,0.00
360.00,3.00,0.00
361.00,3.00,0.00
362.00,3.00,0.00
363.00,3.00,0.00
364.00,3.00,0.00
365.00,3.00,0.00
366.00,3.00,0.00
367.00,3.00,0.00
368.00,3.00,0.00
369.00,3.00,0.00
370.00,3.00,0.00
371.00,3.00,0.00
372.00,3.00,0.00
373.00,3.00,0.00
374.00,3.00,0.00
375.00,3.00,0.00
376.00,3.00,0.00
377.00,3.00,0.00
378.00,3.00,0.00
379.00,3.00,0.00
380.00,3.00,0.00
381.00,3.00,0.00
382.00,3.00,0.00
383.00,3.00,0.00
384.00,3.00,0.00
385.00,3.00,0.00
386.00,3.00,0.00
387.00,3.00,0.00
388.00,3.00,0.00
389.00,3.00,0.00
390.00,3.00,0.00
391.00,3.00,0.00
392.00,3.00,0.00
393.00,3.00,0.00
394.00,3.00,0.00
395.00,3.00,0.00
396.00,3.00,0.00
397.00,3.00,0.00
398.00,3.00,0.00
399.00,3.00,0.00
400.00,3.00,0.00
