energy, R80,A,B,C
86.8,59.25,2.170E-06,-9.785E-04,1.012E+00

depth,sigma,idd
0.00,-0.37,64.61
1.00,-0.36,65.32
2.00,-0.35,66.10
3.00,-0.35,66.76
4.00,-0.34,67.43
5.00,-0.33,67.91
6.00,-0.32,68.49
7.00,-0.32,69.15
8.00,-0.31,69.77
9.00,-0.30,70.42
10.00,-0.29,71.08
11.00,-0.28,71.74
12.00,-0.28,72.47
13.00,-0.27,73.06
14.00,-0.26,73.80
15.00,-0.25,74.56
16.00,-0.25,75.25
17.00,-0.24,75.97
18.00,-0.23,76.72
19.00,-0.22,77.54
20.00,-0.21,78.37
21.00,-0.20,79.25
22.00,-0.20,80.18
23.00,-0.19,81.09
24.00,-0.18,82.02
25.00,-0.17,82.98
26.00,-0.16,83.97
27.00,-0.15,85.02
28.00,-0.15,86.07
29.00,-0.14,87.16
30.00,-0.13,88.36
31.00,-0.12,89.64
32.00,-0.11,90.90
33.00,-0.10,92.28
34.00,-0.09,93.61
35.00,-0.07,95.07
36.00,-0.07,96.78
37.00,-0.05,98.56
38.00,-0.04,100.36
39.00,-0.03,102.45
40.00,-0.02,104.58
41.00,-0.01,106.86
42.00,0.01,109.46
43.00,0.02,112.13
44.00,0.03,115.17
45.00,0.05,118.73
46.00,0.06,122.39
47.00,0.08,126.56
48.00,0.09,131.47
49.00,0.11,137.12
50.00,0.12,143.65
51.00,0.14,151.65
52.00,0.16,161.50
53.00,0.18,173.92
54.00,0.20,190.47
55.00,0.22,213.93
56.00,0.23,251.70
57.00,0.21,318.89
58.00,0.17,336.70
59.00,0.13,152.53
60.00,3.00,19.39
61.00,3.00,0.80
62.00,3.00,0.04
63.00,3.00,0.03
64.00,3.00,0.04
65.00,3.00,0.05
66.00,3.00,0.05
67.00,3.00,0.02
68.00,3.00,0.00
69.00,3.00,0.00
70.00,3.00,0.00
71.00,3.00,0.00
72.00,3.00,0.00
73.00,3.00,0.00
74.00,3.00,0.00
75.00,3.00,0.00
76.00,3.00,0.00
77.00,3.00,0.00
78.00,3.00,0.00
79.00,3.00,0.00
80.00,3.00,0.00
81.00,3.00,0.00
82.00,3.00,0.00
83.00,3.00,0.00
84.00,3.00,0.00
85.00,3.00,0.00
86.00,3.00,0.00
87.00,3.00,0.00
88.00,3.00,0.00
89.00,3.00,0.00
90.00,3.00,0.00
91.00,3.00,0.00
92.00,3.00,0.00
93.00,3.00,0.00
94.00,3.00,0.00
95.00,3.00,0.00
96.00,3.00,0.00
97.00,3.00,0.00
98.00,3.00,0.00
99.00,3.00,0.00
100.00,3.00,0.00
101.00,3.00,0.00
102.00,3.00,0.00
103.00,3.00,0.00
104.00,3.00,0.00
105.00,3.00,0.00
106.00,3.00,0.00
107.00,3.00,0.00
108.00,3.00,0.00
109.00,3.00,0.00
110.00,3.00,0.00
111.00,3.00,0.00
112.00,3.00,0.00
113.00,3.00,0.00
114.00,3.00,0.00
115.00,3.00,0.00
116.00,3.00,0.00
117.00,3.00,0.00
118.00,3.00,0.00
119.00,3.00,0.00
120.00,3.00,0.00
121.00,3.00,0.00
122.00,3.00,0.00
123.00,3.00,0.00
124.00,3.00,0.00
125.00,3.00,0.00
126.00,3.00,0.00
127.00,3.00,0.00
128.00,3.00,0.00
129.00,3.00,0.00
130.00,3.00,0.00
131.00,3.00,0.00
132.00,3.00,0.00
133.00,3.00,0.00
134.00,3.00,0.00
135.00,3.00,0.00
136.00,3.00,0.00
137.00,3.00,0.00
138.00,3.00,0.00
139.00,3.00,0.00
140.00,3.00,0.00
141.00,3.00,0.00
142.00,3.00,0.00
143.00,3.00,0.00
144.00,3.00,0.00
145.00,3.00,0.00
146.00,3.00,0.00
147.00,3.00,0.00
148.00,3.00,0.00
149.00,3.00,0.00
150.00,3.00,0.00
151.00,3.00,0.00
152.00,3.00,0.00
153.00,3.00,0.00
154.00,3.00,0.00
155.00,3.00,0.00
156.00,3.00,0.00
157.00,3.00,0.00
158.00,3.00,0.00
159.00,3.00,0.00
160.00,3.00,0.00
161.00,3.00,0.00
162.00,3.00,0.00
163.00,3.00,0.00
164.00,3.00,0.00
165.00,3.00,0.00
166.00,3.00,0.00
167.00,3.00,0.00
168.00,3.00,0.00
169.00,3.00,0.00
170.00,3.00,0.00
171.00,3.00,0.00
172.00,3.00,0.00
173.00,3.00,0.00
174.00,3.00,0.00
175.00,3.00,0.00
176.00,3.00,0.00
177.00,3.00,0.00
178.00,3.00,0.00
179.00,3.00,0.00
180.00,3.00,0.00
181.00,3.00,0.00
182.00,3.00,0.00
183.00,3.00,0.00
184.00,3.00,0.00
185.00,3.00,0.00
186.00,3.00,0.00
187.00,3.00,0.00
188.00,3.00,0.00
189.00,3.00,0.00
190.00,3.00,0.00
191.00,3.00,0.00
192.00,3.00,0.00
193.00,3.00,0.00
194.00,3.00,0.00
195.00,3.00,0.00
196.00,3.00,0.00
197.00,3.00,0.00
198.00,3.00,0.00
199.00,3.00,0.00
200.00,3.00,0.00
201.00,3.00,0.00
202.00,3.00,0.00
203.00,3.00,0.00
204.00,3.00,0.00
205.00,3.00,0.00
206.00,3.00,0.00
207.00,3.00,0.00
208.00,3.00,0.00
209.00,3.00,0.00
210.00,3.00,0.00
211.00,3.00,0.00
212.00,3.00,0.00
213.00,3.00,0.00
214.00,3.00,0.00
215.00,3.00,0.00
216.00,3.00,0.00
217.00,3.00,0.00
218.00,3.00,0.00
219.00,3.00,0.00
220.00,3.00,0.00
221.00,3.00,0.00
222.00,3.00,0.00
223.00,3.00,0.00
224.00,3.00,0.00
225.00,3.00,0.00
226.00,3.00,0.00
227.00,3.00,0.00
228.00,3.00,0.00
229.00,3.00,0.00
230.00,3.00,0.00
231.00,3.00,0.00
232.00,3.00,0.00
233.00,3.00,0.00
234.00,3.00,0.00
235.00,3.00,0.00
236.00,3.00,0.00
237.00,3.00,0.00
238.00,3.00,0.00
239.00,3.00,0.00
240.00,3.00,0.00
241.00,3.00,0.00
242.00,3.00,0.00
243.00,3.00,0.00
244.00,3.00,0.00
245.00,3.00,0.00
246.00,3.00,0.00
247.00,3.00,0.00
248.00,3.00,0.00
249.00,3.00,0.00
